smiles1,smiles2,ged
CC(C)CC=O,C(=O)(C(=O)N)N,6
C(CO)NC=O,C1CCC=CC1,4
COC,CC#CC1CC1,8
[NH3+]CC([O-])=O,C#CC1CCC1,7
c1c[nH]nc1,CC(=NO)CC#N,9
C(CC#N)C=O,CCOCCO,4
CC1NC1C=O,CC(=NO)CC#C,6
Cn1cnnc1,c1[nH]nc(n1)O,8
CC(=NO)C#C,C1C2COCC12,5
N=C1OCC=C1,Cc1ccon1,7
C#CC#N,CC(O)C1CN1,7
CNC(=O)OC,c1c(oc(=O)o1)N,4
C(=O)NC=O,COCCC#C,6
c1conn1,c1[nH]c(c(n1)O)N,6
CC1CC1(C)C,COC(=O)C=O,7
CC(C)(CO)O,CC(O)CCO,2
C(=O)C(=O)N,CNCC#N,5
CC1(CO1)C#N,c1cocnc1=O,7
CC1CC=CC1,CC(=NO)CCO,6
CN1CC1C#C,CC1OC1C=O,4
CC1C(C)N1C,CCN=COC,5
Cc1cocn1,Cc1cnon1,2
C1COC1,c1c[nH]c(c1O)O,10
C1C(=O)OCO1,CC12CC1CC2,5
CC(=O)C(=N)N,CNC(=O)CO,4
c1ccccc1,C1C2C3CN1C23,9
C#CCCO,CCC(O)C#N,4
CC1(CN1)C=O,c1c[nH]c(c1N)O,9
CNC(C)C#N,c1c([nH]c(n1)O)N,8
C#CC#N,CCCCC#C,6
COCC1CN1,c1c(nno1)N,8
CC(C)(C)O,CN=C1CCO1,7
c1c(nc[nH]1)O,Cc1ncncn1,5
N=C1CCCO1,CC1OC2CC12,3
NC(=[NH2+])C([O-])=O,CC(O)C1CN1,5
O=C1CC2OC12,CC1CCC1=NO,5
C1C2CC1O2,Cc1nc[nH]n1,10
CC(=NO)CO,c1(=O)[nH]nno1,6
c1cnn[nH]1,CC12CC1CO2,11
CCOCC#C,Cc1cnccn1,9
CC(C)(C)C,C1CC(=O)OC1,8
CCC1COC1,CC1C2CCC12,2
N,CCCCCO,11
COC=O,CC(CO)CO,6
O=C1CC2OC12,Cc1ncncn1,12
CC1=CCCC1,c1[nH]nc(n1)O,9
CCC(CC)O,C1CCC(=NO)C1,5
CCNC(=O)C,Cc1cnc(o1)C,7
C1C2C1C1NC21,c1coccc1=O,5
C(=N)NC=O,CCC#CC#N,7
CC1CC(=O)N1,c1cncnc1O,10
C(=O)NC=O,C12C3C1C1C2C31,11
CC1CC1(C)O,Cc1c[nH]cc1N,8
CC(=O)N1CC1,c1c(c[nH]c1N)O,9
C(C(=O)C=O)O,C1C(=O)OC=N1,5
CC1CCC=C1,N=C1OC=CN=C1,7
CCC#CC=O,N=C1N=CNC=N1,7
CC(=O)NC=N,N=C1OC=NC=C1,5
C(=O)C(=O)C=O,CCN=COC,7
CC(C)C(C)C,CCC(=O)CC,4
c1c(oc(=O)o1)N,Cc1cccn1C,6
N=C1CCO1,CC1(CC1)OC,6
CC(C)OC,OCC1CCO1,3
O,CC1(COC1)C,11
NC(C#C)C#N,CC(=NO)CC#N,5
CC(C)COC,c1cnccc1O,9
CCCO,CC1CC1C#N,6
CC1CC2CC12,O1C2C3OC2C13,5
C(=O)NC(=O)N,CC1OC1(C)C,7
CCC1(C)CO1,CCCCCC,4
C12C3C1N1C2C31,c1c(c[nH]c1N)O,11
CC12CCC1O2,CCC#CC#C,5
N=C1OC=CO1,Cc1c[nH]cn1,8
CCN=COC,C1CC1CC#N,5
C1C(CO1)O,OC1=COC(=N)O1,7
CC1CC1,Cc1ccncc1,10
CNC(=O)OC,C(C(CO)O)O,5
C1C(CO1)C=O,C1CC1CC#N,5
CC1(CO1)C#N,C1COCC1=O,6
c1c([nH]cn1)O,CC(=O)C(=O)C,9
COCC(C)O,COCCC#N,3
CC1(CO1)C=O,CC1C(C)N1C,5
C#CCC#C,N=C1C=COC=N1,8
C#CCOC=O,C1CC2OCC12,5
CC1OC1(C)C,O=CCC1CO1,5
CC1COC=N1,OCC1CC1O,5
COCC1CO1,Cn1ncnn1,6
CC(O)CC#N,COCC(=O)N,4
C(=O)C=O,C1CC=CC1,6
CC1(CO1)C,CC1C(C)N1C,5
C1CC1C#N,CC1CCC1C,6
c1[nH]ncn1,Cn1ccnc1O,10
CN(C=O)C=O,C#CCNC=O,4
c1cn[nH]n1,Cc1ccn[nH]1,3
C1CC2OCC12,CC(=NO)CC#C,6
C1COC(=O)N1,C1C(CO1)C#N,6
CCNC(=O)N,CC1(CO1)C#N,7
Cc1c[nH]c(n1)C,N=C1OC=CN=C1,8
C#CCN1CC1,c1c(oc(=O)[nH]1)O,7
OCC(O)C#N,Cn1ccc(c1)O,5
N,C1CO1,6
N=C1OCC=C1,Cc1c[nH]c(=O)o1,5
CC1CC(=O)C1,OC12CC1OC2,4
COC=O,c1(n[nH]nn1)N,11
CN(C)C(=O)N,C(COC=O)O,5
c1[nH]ncn1,N1C2C3OC2C13,12
CC#CCC#N,c1c(c[nH]c1N)O,8
CC([NH3+])C([O-])=O,C(C(F)(F)F)O,6
CC1COCO1,c1cc([nH]c1O)O,8
CNC(=N)C=O,CC1(CO)CN1,4
c1cnccn1,C1CC2OC2C1,9
Cc1cnc([nH]1)O,Cc1nccn1C,7
CC1(COC1)C,CCCCC#C,4
CC1(CO1)C=O,COCCOC,4
C(C=O)O,CCC(CC)O,6
C1C=CCC1=O,Cc1c(cco1)O,8
CC(=NO)C#C,COCCC#N,4
CC#CCO,CCC1(CC1)C,5
C(COC=O)O,OC1CC2OC12,4
C1COCC1=NO,Cc1ccccc1,10
CC(O)CC#C,CC(O)C(N)=O,4
CC(C)C(=O)C,CC1(CO1)C=O,4
c1c(nc[nH]1)N,Cc1c[nH]nn1,2
COCC(=O)N,CC1(COC1)O,3
CC1CCC1O,N#CCC1CO1,4
[NH3+]CC([O-])=O,CCCC#C,5
C#CCC1CO1,N=C1OC=CC=N1,7
CC1C(C)N1C,CCCCC=O,5
CC1(CCC1)O,ON=C1CC(O)C1,5
Cc1ncon1,Cn1ncnn1,7
Cn1cccc1,c1c[nH]ccc1=O,4
CCC=O,CNC(C)C#N,6
O=CC1CN1,COCCC#C,6
CC1OCC1O,OC1CCC=C1,4
CNC(=O)NC,CCC#CC#N,6
CC#CC=O,O=CCC1CO1,4
NCC(O)C#N,C#CCNC=O,5
CC(=O)NC,c1conc1O,8
C1COCC1=O,OC1CC2CC12,3
C(#N)C(C#N)N,C#CCCC#C,5
C1CC2OC12,CC#CCC#N,6
N=C1OCC=C1,c1cn[nH]c1N,8
CC1CO1,C(C=O)OC=O,5
C1CC(C1)O,c1c(nno1)N,10
C(C#CC=O)O,c1cc[nH]c(=O)c1,5
O,CC#CC(=O)N,10
C1C2C1N1CC21,Cc1ccccc1,11
C(C(=O)C=O)O,c1[nH]nc(n1)O,9
NC(CO)C#N,CC1(CO1)C#N,2
CCC#CCC,C1C(CO1)C=O,5
O=CC1CCO1,C(C(F)(F)F)N,7
CC1CC=CC1,CCN1CC1C,3
CC1C(O)C1O,c1(nnon1)N,10
c1cn[nH]c1N,c1c[nH]c(c1N)O,3
CN(C=N)C=O,c1coc(c1O)N,10
c1ccc(cc1)O,c1nc(c(o1)N)N,7
COCC(C)O,c1conc1N,7
CC1CC1C=O,Cc1c(ocn1)C,8
CNC(=N)C=O,c1coc(c1N)O,9
CC1(COC1)O,C1CC1C2CC2,5
C1CCCC1,CCC(C)C=O,5
CC1CC1O,Cc1cocn1,8
CC(C)C1CO1,CC1NCC1=NO,7
OC1CNC1=O,N=C1OC=NO1,6
Cn1cnnn1,c1cnc(cn1)N,10
c1c[nH]nc1N,c1ccc(cc1)O,7
CCNC(=O)C,C1CC2OC2C1,4
c1c(nc[nH]1)N,c1c(coc1N)N,4
c1nnno1,C1CCC(=O)C1,11
CCOC(=O)C,CC1C(C)C1O,4
C#CC=O,CCC(C)C#C,6
C#CCCC#C,CCC1CC1O,4
CC(=NO)CC#C,Cc1c[nH]cc1C,8
CC(=O)C,COC(=O)C#C,5
C(#N)C#N,CC(C)N1CC1,9
C#CC1CO1,NCC(N)C#N,5
CC(C)CC=O,CCCNC=O,3
CCC1CCC1,N1C2C3NC2C13,4
C1C=CCC1=O,Cc1ccncn1,10
c1cc[nH]c1,CC1OC1(C)C,9
C(#N)C#N,c1conc1O,9
CC(C)(C#C)O,O=CCC1CO1,5
CC(O)C(N)=O,c1cncoc1=O,7
OCC(O)C=O,ON=C1CC2CC12,7
CC#CC=O,c1ccc(cc1)N,10
CC(C)C#N,C1CC(=O)OC1,7
COC1CC1,ON=C1CC2NC12,7
Cc1coc(=O)o1,c1cnc(=O)oc1,3
CC#N,C1CC12COC2,10
CC1CCO1,CC(=NO)CC#C,7
CC(C)C(C)O,COC(=O)CN,5
C(C(CO)O)O,C1C2CC1C=C2,6
CNC=O,CC(=NO)C(=O)N,7
CC#N,c1c(c(co1)N)N,11
C1CC1C#N,c1c(c(c[nH]1)O)O,10
c1cnccc1O,c1c[nH]c(c1N)O,5
[NH3+]CC([O-])=O,N#CC1CCO1,6
CCOC(=O)C,Cc1nc[nH]n1,8
CC1(CO1)C,Cc1c(ocn1)N,10
Cn1cnnn1,N=C1NN=NN1,4
CCC1CC1O,c1c(oc(=O)o1)O,6
CCCC#N,CC1(CCO1)C,5
CCCOC,O=CC1CCO1,5
OC1CCC1=O,C1CC1N2CC2,7
CNCC#N,C(C(CO)O)O,6
c1c(nn[nH]1)O,Cc1ccncn1,6
C(=O)C(C=O)O,COCCC#C,6
C1C=CC(=O)N1,c1c(coc1N)O,8
CC#N,N=C1COCO1,8
C#CCO,c1conc1O,7
CC1OC1C#C,c1c(nn[nH]1)O,9
CC(O)CCO,Cc1cc(oc1)N,8
CC1CC1(C)O,Cn1ccc(c1)N,6
Cc1ncco1,Cc1[nH]ncn1,2
CCC(C)C,Cc1cc[nH]c1C,7
CC1CCC1O,C1C2OC1C=C2,4
CCCC,CC1COC=N1,6
C#CCO,N=C1OC=NC=N1,9
C1C2C3C1CN23,Cn1ccc(c1)N,4
N=C1CCCO1,Cc1ncon1,7
COC(C)C=O,c1c[nH]c(c1O)N,9
C#CC=O,C#CCCC#N,6
c1c([nH]nn1)N,c1[nH]c(c(n1)N)O,3
CCC#C,N=C1OC=NC=C1,9
CN1CCC1=O,CCOCC#N,5
CCCC=O,Cc1c[nH]cc1C,9
OC1CN2CC12,CC(=NO)C1CO1,6
CC(=N)OC=O,OC1CCC=C1,6
C1C(CO1)C=O,C1C2C3CC2C13,5
CN=C1CCO1,CC1C2COC12,3
CCC1CO1,CCC(=NO)CC,6
O=CCC1CN1,CC(=NO)CC=O,4
C=O,N=C1CCO1,8
CC1CC(=O)N1,CC1OCCO1,4
C1CN1C=O,Cn1cccc1O,7
CC1NC1C#C,c1nncnn1,10
c1c(nc([nH]1)N)O,NC1=COC(=N)O1,8
CC(C)(C)O,c1coc(=O)o1,8
CNC(=O)C=O,C#CC#CCO,6
CC(O)CO,Cc1c(cc[nH]1)O,8
CC1CC1,N=C1C=COC=N1,10
CC(C)(C)C#C,CC(C)(C#C)O,1
CCC#CC#C,Cc1c(nc[nH]1)C,9
C(F)(F)(F)F,c1cnc(cn1)O,13
CC1(CC1)OC,Cc1coc(=O)o1,5
CC(C#C)C#N,c1c(c[nH]c1O)O,8
OC1C2COC12,c1(=O)onno1,6
N=C1OCC=C1,c1ccnc(c1)N,9
C(=N)NC=O,CCN=COC,6
OC1C2CCC12,CCC(=NO)CC,6
OC(C=O)C#N,CNC(=O)C#C,5
CC1OCC=C1,C1CC2(C1)CC2,4
CC1(CO1)C#N,c1nc(no1)N,9
C12C3C1C1C2C31,Cc1c[nH]c(n1)O,12
CC1OC1C#N,C1C2COCC12,4
C1CC1(C=O)O,CC1CC2OC12,5
O=CCC1CN1,c1c(coc1N)N,8
CC#CCO,c1c(nc([nH]1)N)O,9
CCC(=O)CO,C1COCC1=NO,4
C#CC(=O)C#N,c1c(oc(=O)o1)O,8
c1ncon1,CC1CC1C#C,11
CC(C#N)C#N,ON=C1CC2NC12,8
C#CC1CN1,Cc1cnc(o1)C,10
CC1(CO1)C,CC1OC1CO,4
CC1OC1C,C(C#CC#N)O,5
c1cocc1N,c1nc(c(o1)N)N,3
CNC=O,c1[nH]c(c(n1)O)O,10
CC(C)(C)O,C1CN1CCO,6
C1C2COC12,c1ncoc(=O)n1,8
NC(=O)OC=N,C1CC1(C=O)O,6
C1C2C3OC1C23,c1c(cn[nH]1)N,10
CC(C)CC=O,CCC1CC1C,3
CC12CN(C1)C2,CN=C(C=O)N,8
N#CC1CO1,Cn1cnnc1,7
C(#N)C(C#N)O,N=C1OC=NO1,6
CCC(C)O,CC(=NO)C(=NO)C,8
CC(=O)C=O,Cc1c(nc[nH]1)C,10
CC(C)(C)C#N,CC(O)CCO,5
C(C#N)C(=O)N,CC(=O)OC=N,3
CC(O)C#C,CC(CO)CO,5
CC(=O)C1CN1,C1CN=COC1,5
C1C=CCC1=NO,c1ccnc(c1)O,9
OC1CC1O,C1CC2OC12,4
CCC1OC1C,c1ccoc(=O)c1,4
C(=O)C#N,Cc1cnco1,8
C(=O)NC(=N)N,CC1(CCC1)O,7
c1c([nH]c(=O)[nH]1)N,OC1=CNC(=N)O1,4
C(C(=O)C=O)O,Cc1cc[nH]c1N,10
C1CO1,CC1NCC1=O,9
CNC(=O)NC,C(CC=O)CO,4
OCC1CO1,OC1C2COC12,4
c1c(coc1N)N,c1c(c[nH]c1O)N,2
N=C1CCCO1,c1ccoc(=O)c1,5
CCCNC=O,c1cc([nH]c1N)O,8
CC(CO)C#C,CCCCC#N,4
CCN=COC,CC#CCOC,3
c1c(oc(n1)N)N,c1c([nH]c(n1)O)N,2
C1C(=NO)CN1,Cn1cccc1N,7
CCCCC,CN1CC1C=O,4
C(COC=O)O,CC(C)C1CC1,6
CC#C,N=C1OC=NC=C1,10
CCC#C,C1CNC(=O)N1,7
c1cc(oc1N)N,Cn1ccc(c1)O,8
CC(=O)C,CCCOCC,6
C(=O)N,C(C#N)OC=O,7
C(CO)C=O,c1nnco1,8
COCC1CN1,C1C2CCOC12,4
CC(O)C1CC1,Cc1c(ocn1)C,8
Cc1ccc[nH]1,Cc1[nH]c(cn1)O,3
C(=O)C(=N)N,C1C2(N1)COC2,7
CC1CCC1=O,CC1C(C)C1O,3
CCCC#CC,c1c([nH]c(=O)o1)N,7
CCN1CC1C,CC(=O)C1CO1,5
c1c(oc(=O)[nH]1)O,Cc1cccn1C,6
N=C1CN=CN1,O=CC1CCO1,6
C#CC#CC#N,CC#CCOC,4
c1cc[nH]c1,CCC1CO1,7
C1C2COC12,C1C2OC1C=C2,4
C1CC1C=O,Cc1c[nH]nc1,8
CC([NH3+])C([O-])=O,N1C2C3NC2C13,7
CCC#N,C1NC1C1CO1,7
C#CC1COC1,C1C2C1C1OC21,5
C(#N)C(=N)N,CCC1CC1C,8
CC(C)CC=O,CCCC1CC1,3
C(CO)C=O,CCC(O)C#N,5
CCN1CC1,C(=O)C(=O)C=O,8
OCC1CO1,CC(=O)NC=N,6
c1(n[nH]nn1)N,CC1CCC1=NO,12
CCC1CCO1,C1CC1CC=O,3
CC(CO)C=O,c1(n[nH]nn1)N,10
CCC(C)CO,c1c([nH]c(n1)O)N,9
C(C#CC=O)O,Cc1c[nH]cc1C,9
CC1CCCC1,CC1CC(C1)=NO,6
COCCC#C,C1CCC(=NO)C1,6
CC(=O)C=O,c1c(oc(n1)N)N,10
CC(=O)NC,C#CC1COC1,7
CCC(=O)C#N,C1CCC(C1)O,4
CC(C)C#N,Cc1cncnc1,8
CC(C)(C)C#C,CC(=O)CC#N,5
Cn1ccnc1,C#CC#CC#N,6
C1CCC(=NO)C1,N=C1OC=NC=N1,8
CC#CC1CC1,Cn1cnnn1,7
COC1CC1,c1cnoc1N,9
CCC(=NO)CC,Cc1ncncn1,10
c1ccncc1,N=C1C=COC=N1,9
CC#CC,Cc1[nH]ncn1,8
C(C#N)O,C1COCC1=O,7
C(=O)NC(=N)N,CC1(CN1)C#N,7
c1[nH]ncn1,c1c(n[nH]n1)N,4
c1c(oc(=O)o1)N,Cn1ccc(c1)N,5
CC1CC1C#N,N=C1OC2CC12,3
Cn1ccnc1,Cn1cncn1,1
C1CCOC1,C1CC1NC=O,5
C1CC1C2CC2,c1[nH]c(c(n1)O)O,12
c1c(onn1)N,N=C1OC=NC=N1,9
C#C,c1cnnnn1,10
COC(C)=N,N=C1OC=CO1,4
CC1OC1(C)C,C1CC12CCO2,3
c1cc(oc1)N,Cc1c[nH]cc1C,5
COCC#C,CCC(=O)CC,4
C(=O)NC=O,c1c([nH]nn1)N,9
CCOC,C1CN(C1)C=O,6
CC(C)NC=O,CC(C)C(=O)N,2
Cc1ccoc1,N=C1NN=NN1,11
OC(C=O)C#C,c1cc([nH]c1N)O,9
N=C1OCCO1,N=C1NN=NN1,5
CCCO,CCC(=O)C,3
N=C1CCO1,C1CCC(=NO)C1,7
C1CC(C1)O,C(=N)NC=O,5
CN1CCC1=O,C1C2CCCC12,6
CC1(CN1)C=O,N1C2C3NC2C13,6
COCC=O,c1c(c(c[nH]1)N)N,11
C1CCC=CC1,c1ccc(cc1)O,8
CCC(=O)C=O,C(CCO)CO,3
C1COC1,Cc1cnno1,9
C1CC2OC12,OC1CC2NC12,3
C(=O)C#CC#N,Cc1cnon1,7
CC1CC(C)O1,COC(C)CO,4
C#CC1CCO1,Cc1cnccn1,10
C1CC(C1)CO,C1C=CCC1=NO,6
CC(C)(C)C=O,Cc1cnc(o1)N,10
C(C#N)N,Cc1ccoc1,9
CCC1(C)CO1,C#CCC1CO1,2
c1c(nc[nH]1)O,C#CCCC#C,9
CCCC#C,CC(C)(C)C=O,6
C(=O)(C(=O)N)N,OC(C=O)C#C,5
CCC(C)C=O,Cc1ccncn1,9
CNC(=O)CO,c1(=O)onno1,5
N=COC=O,C#CCC(=O)N,5
CC([NH3+])C([O-])=O,c1ccc(cc1)O,11
OC1CC(O)C1,C1CC1C1CO1,4
CC(C)(C)O,Cc1ccccn1,10
CC(=NO)COC,c1c(c(co1)N)N,8
COCC(=O)N,CCC(C)CC,5
N=C1OC=CC=C1,Cc1c(ocn1)N,9
N=C1NC=NO1,c1c[nH]ccc1=O,8
C#CCC=O,c1cocc1N,7
c1c(nc[nH]1)N,CC1OC1CO,9
C1CC1C1CO1,C1C2C1C1CC21,2
CC1(CC1)C#N,CC1OCCO1,6
C1CC(=NO)C1,CC(O)C1CO1,6
c1c([nH]cn1)O,OC1=COC(=N)O1,9
CC#CC#CC,CCOCC#C,4
OC12CC1CC2,c1c([nH]c(=O)[nH]1)N,6
C1CC12COC2,CC#CC(=NO)C,7
CCC(CC)O,CCC1COC1,3
CC1(CN1)C=O,c1cc(oc1N)O,9
c1nc(on1)N,Cn1ccc(c1)O,10
C1C2C1C1OC21,c1c([nH]c(=O)[nH]1)N,7
COCC1CN1,OC1CC2CC12,4
CCC,Cc1cccn1C,9
CCC1CC1O,c1c(nno1)N,9
c1c([nH]nn1)N,Cc1c[nH]c(n1)C,4
CC(C)CC=O,c1cncnc1N,10
OCCOC=N,Cc1c(nco1)N,8
Cc1ncno1,c1c[nH]c(=O)nc1,9
CC1COC1C,C1C=CC2NC12,4
C(C#CC=O)O,C1CC2OC2C1,5
C(#N)C(=N)N,C1OCC2NC12,8
C1C(=NO)CO1,CC1(CN1C)C,7
CC#CC(=O)C,c1[nH]nc(n1)N,9
CC(C)(C#N)N,CCOC1CC1,6
CCCOC,N=COCC#N,4
CCC(=O)N,CC(O)C(C)=O,3
C1C2CCCC12,Cc1cn(cn1)C,5
CC(C)(C#N)N,CCCC(C)O,5
Cc1ccc([nH]1)O,CC1=COC(=N)N1,7
CC(C)(C#C)O,CC1=CCOC1,5
CC(C)(C)OC,NC1=CNC(=N)O1,8
N=COCC#C,CCCOCC,3
CCC(=O)CC,CC#CCC#N,4
Cc1ncno1,Cn1nnnn1,8
C1COCO1,Cc1cc[nH]c1O,10
C(CC#N)C=O,c1[nH]nc(n1)N,9
CC(=O)C1CC1,Cc1c(cc[nH]1)N,9
CC12CC1CO2,c1coc(c1O)N,9
C1COC(=O)O1,C1C2C3CC1C23,6
CCCN1CC1,CC1CC1C#C,4
CC#CC#N,CCC1CC1O,6
COC=O,CCOCCO,6
CC1NC1C#C,N1C2C3NC2C13,6
CC(C)(C#N)O,CC1CCC=C1,6
OC1C2CC1O2,C(=O)C(F)(F)F,8
CC#CC#N,C1CC1CC#N,4
CC1CN1C,CC1CC(=O)O1,5
C#CCC#N,CC(C)CC=O,5
C#CC=O,c1c(c[nH]c1O)O,10
c1coc(n1)N,c1c(nco1)N,2
CC1OC1C=O,C1OCC2OC12,2
C1C2OCOC12,Cc1ccc(o1)N,9
CC(C)(C)C=O,CC#CC(=O)C,5
N=C1CN=CN1,CC(=NO)CC#N,5
C(C#N)O,C1C2OC1C=C2,8
c1(=O)onno1,CC(=NO)C1CN1,8
OC1C2COC12,N=C1C=COC=N1,7
CC(=O)C#C,c1c[nH]c(c1O)O,9
C1CN1CC=O,c1c(cncn1)O,10
COC(C)CO,Cc1nc(co1)N,8
COC(=O)C#C,O=C1CC2OC12,5
CC1(CN1)C=O,C1CC1NC=O,4
C(#N)C#N,C1CC2OC2C1,10
c1ccncc1,C(C#CC=O)O,8
CCC(C)O,C1C2C3CN2C13,6
C1CNC1=O,CC(=O)NC=O,3
c1c(nc[nH]1)O,C1CC2OC2C1,8
NC(=[NH2+])C([O-])=O,Cc1ccccc1,12
NC(=O)OC=N,Cc1cc(c[nH]1)N,9
c1cc([nH]c1)O,N=C1OC=NO1,8
c1nnco1,CNC(=O)OC,8
Cc1ccc([nH]1)C,Cc1c(nc[nH]1)C,3
O=CC1CCO1,OC1=COC(=N)N1,7
c1cnn[nH]1,CC1=NCCO1,9
c1c[nH]c(=O)[nH]1,C#CCCCO,5
CC(O)CC=O,C1CN1CC=O,3
CCCCC#N,Cc1c(nco1)N,8
CC1CCC1,CC(=NO)CO,6
CCCC(C)O,C12C3C1N1C2C31,5
CC1COC=N1,O=C1CC2NC12,6
COC(C)=N,C(=N)NC(=O)N,5
C1CC(=O)NC1,CCC1CN1C,4
CC(C)C(=O)C,c1ncnnn1,11
CC(=O)OC,CC(=NO)CO,5
C(=O)NC(=N)N,CC1CC2CC12,8
CN=C(C#N)N,CCC(C)C#C,4
C1CC1(CO)O,C1C2C3CN1C23,6
c1cocc1N,C[NH2+]CC([O-])=O,8
C(F)(F)(F)F,CN1CC(C1)O,9
CC(O)C#N,c1c[nH]cc1O,6
C1CC1,c1c([nH]c(n1)O)O,12
c1c(c[nH]c1N)N,Cn1ccc(c1)N,8
Cc1ccon1,N=C1OC=NC=C1,10
C(CC#N)C#N,O1C2C3OC2C13,7
[NH3+]CC([O-])=O,c1c([nH]cn1)O,9
CC12CCC1O2,c1ccoc(=O)c1,5
c1c(nc[nH]1)O,CC#CCCO,7
c1coc(=O)o1,COCC1CO1,5
C1COCC1=O,C1CC1NC=O,4
C(=O)NC=O,CC(=O)NC=N,3
CC(O)C#N,CCC(CC)O,4
C(C#N)NC=O,c1cn[nH]c1N,7
C#CC(=NO)CO,c1coc(c1O)N,8
c1cnn[nH]1,OC1C2CC1O2,12
c1ccccc1,CC(=N)NC=O,10
C#CC1(CC1)O,Cn1cncn1,7
C#CC=O,C1OC1C1CO1,8
c1cnc[nH]1,C(C#CCO)O,9
C#CC#CC#C,CC#CCC#C,2
CCOC(=O)C,Cc1cc([nH]c1)N,9
N1C2C1C1NC21,Cc1ccon1,9
CC1NCC1=O,c1ccnc(c1)O,10
C#CC(=O)CO,CC1CCC1C,5
O1C2C1C1OC21,C1C=CCC1=NO,8
NC1COC1=N,C(C(F)(F)F)O,6
CC1(CO1)C#C,OC1C2CC1O2,5
CCOC=O,CNC(=N)C#N,6
CC#C,C1C2C3OC2C13,10
COCC(C)O,CC1CC(C)O1,2
CC(O)C(C)O,CC(=O)C1CN1,3
CNC=O,CC(C)(C)C,6
CCCCO,CC1COC=N1,5
CCOC,Cc1c[nH]nc1,9
C(=O)NC=O,N=C1NC=NC=N1,7
CC#CC#N,CCC(=O)C#N,3
CC1CC(C1)=NO,Cc1coc(n1)O,9
CC1COC1C,Cc1c(cco1)O,8
COCC1CN1,Cc1c(nc[nH]1)O,8
c1(nnon1)O,c1cnc[nH]c1=O,11
CC(CO)CO,c1cnc(nc1)N,10
C#CCC=O,c1c(nc([nH]1)O)N,10
c1c[nH]cc1O,CC(O)C1CN1,6
CC(C)(C)C#C,Cc1[nH]cc(n1)O,10
C#C,Cc1c[nH]c(n1)C,12
c1conn1,CC1CCC1C,11
CC12CC1OC2,N1C2C1C1NC21,5
C1CCOC1,OCC1CCO1,4
C1C=CC2OC12,c1nc(=O)nco1,6
CC1OCC=C1,CN=COC=O,5
C=O,CC(=O)OC,6
c1cc([nH]c1)O,OC1CCC=C1,6
CC1(CC1)C=O,OC1C2CC1C2,4
C(C#N)N,C1CCCCC1,8
Cc1cc[nH]c1,c1cncnc1N,5
C1CNC1=O,C#CCC1CC1,7
C(C=O)C(=O)N,c1cnnnc1,9
C(CO)O,c1ccc(cc1)O,10
CCN=COC,OC1=COC(=N)O1,6
C1C(=O)OCO1,c1cc([nH]c1N)O,10
CCCC(=O)N,c1nc(no1)N,8
C1C(=NO)C=CN1,Cc1c[nH]c(=O)[nH]1,5
COC(=O)C#N,O=CC1CCO1,5
N=C1ON=NO1,c1c(nc([nH]1)O)N,10
CC12CC1CC2,Cc1cn(cn1)C,5
[NH3+]CC([O-])=O,CC1CNC1=O,5
N=C1COCO1,Cc1cnn[nH]1,9
COCC(C)O,O=C1NC2CC12,5
CC(O)C(C)O,C(C#CC=O)O,3
CN(C=N)C=O,NCC(O)C#N,5
CC1=CCCC1,Cc1coc(n1)C,8
CC1CCC1C,CCC1CN1C,3
C1C(=NO)CN1,COC(=O)CN,5
CO,CC1(CO1)C,7
CC(C)(C#N)N,c1c(c(co1)N)N,8
CCC,CC(=N)OC=O,7
CN1CC1,c1c[nH]cc1O,9
CC(C)C(=O)N,ON=C1CCC1O,6
CC1CC1(C)C,C#CC(C#C)O,5
N=COCC#C,CC(=O)N1CC1,5
C#C,C1C2(N1)COC2,11
c1cncnc1O,Cn1cccc1N,9
C#CC1CN1,CC(=O)N1CC1,5
C(#N)C(C#N)N,Cc1ncccn1,10
C(C#N)N,CC1(CO1)C,6
CC1CC=CC1,c1cncnc1O,10
C#CC(=O)N,Cc1cc([nH]c1)C,10
C1CCC(=NO)C1,Cc1cocc1N,9
CC(C)(C)C=O,c1[nH]nc(n1)O,10
CC(C)(C)C,CC1C2CC1C2,6
C(=O)NC(=N)N,c1c[nH]c(c1O)N,9
CN(C)C=O,CC1(O)CC1O,5
C1C=CC2OC12,c1c(cn[nH]1)N,9
CC(O)C(C)O,Cc1c(nco1)N,8
CCC(C)C#C,CC1C(C)N1C,3
CNC(=O)OC,C#CC(=NO)CO,7
CC(C)C(=NO)C,CC1=COC(=N)N1,6
c1cnon1,C12C3C1N1C2C31,12
CC(CO)C#C,C1CC(=O)OC1,5
CCC(C)(C)O,c1c(nc([nH]1)N)O,9
O,Cc1ccccn1,14
C1NC1C1CO1,c1[nH]c(=O)[nH]n1,6
CC1OC2CC12,C1CC(=NO)C=C1,7
CC(C=O)C#C,C(C(F)(F)F)O,6
C1CO1,O1C2C1C1OC21,8
CC(CO)C#C,Cn1nnnn1,7
CCCC#N,CN(C)C(=O)N,6
Cc1c[nH]c(n1)O,Cn1cc(nc1)O,7
C1COC1=O,CC(CO)C#C,5
COC(C)C=O,CC12CC1CC2,5
C1CC(C1)O,NC1=CNC(=N)O1,8
C(=O)(C(=O)N)N,CC1COC1C,6
C1C(CO1)O,C(C(CO)O)O,3
CCOC(C)C,COCCC#N,5
